event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
8312;353;3;89;0;15;1008;;source:liveticker | 0:3;Gelbe Karte : Benedikt Gimber;;YELLOW_CARD;Gelbe Karte;Benedikt;Gimber;;;1. FC Heidenheim 1846;own
8310;353;7;90;0;27;618;1459;substitution_out | source:liveticker;Wechsel : Benjamin Henrichs => Ridle Baku;;SUBSTITUTION_OUT;Auswechslung;Ridle;Baku;Benjamin;Henrichs;RB Leipzig;opponent
8311;353;6;90;0;27;1459;618;substitution_in | source:liveticker;Wechsel : Benjamin Henrichs => Ridle Baku;;SUBSTITUTION_IN;Einwechslung;Benjamin;Henrichs;Ridle;Baku;RB Leipzig;opponent
8385;355;3;40;0;15;1017;;source:liveticker | 0:0;Gelbe Karte : Mathias Honsak;;YELLOW_CARD;Gelbe Karte;Mathias;Honsak;;;1. FC Heidenheim 1846;own
8384;355;1;44;0;20;987;;source:liveticker | 1:0;Tor : Waldemar Anton;;GOAL;Tor;Waldemar;Anton;;;Borussia Dortmund;opponent
8383;355;1;45;0;15;1016;;source:liveticker | 1:1;Tor : Julian Niehues;;GOAL;Tor;Julian;Niehues;;;1. FC Heidenheim 1846;own
8379;355;7;46;0;15;1017;1013;substitution_out | source:liveticker;Wechsel : Arijon Ibrahimovic => Mathias Honsak;;SUBSTITUTION_OUT;Auswechslung;Mathias;Honsak;Arijon;Ibrahimovic;1. FC Heidenheim 1846;own
8380;355;6;46;0;15;1013;1017;substitution_in | source:liveticker;Wechsel : Arijon Ibrahimovic => Mathias Honsak;;SUBSTITUTION_IN;Einwechslung;Arijon;Ibrahimovic;Mathias;Honsak;1. FC Heidenheim 1846;own
8381;355;7;46;0;20;1001;1161;substitution_out | source:liveticker;Wechsel : Niklas Süle => Filippo Calixte Mané;;SUBSTITUTION_OUT;Auswechslung;Filippo Calixte;Mané;Niklas;Süle;Borussia Dortmund;opponent
8382;355;6;46;0;20;1161;1001;substitution_in | source:liveticker;Wechsel : Niklas Süle => Filippo Calixte Mané;;SUBSTITUTION_IN;Einwechslung;Niklas;Süle;Filippo Calixte;Mané;Borussia Dortmund;opponent
8378;355;1;48;0;15;1016;;source:liveticker | 1:2;Tor : Julian Niehues;;GOAL;Tor;Julian;Niehues;;;1. FC Heidenheim 1846;own
8377;355;3;50;0;20;987;;source:liveticker | 1:2;Gelbe Karte : Waldemar Anton;;YELLOW_CARD;Gelbe Karte;Waldemar;Anton;;;Borussia Dortmund;opponent
8373;355;7;58;0;20;989;1493;substitution_out | source:liveticker;Wechsel : Carney Chukwuemeka => Jobe Bellingham;;SUBSTITUTION_OUT;Auswechslung;Jobe;Bellingham;Carney;Chukwuemeka;Borussia Dortmund;opponent
8374;355;6;58;0;20;1493;989;substitution_in | source:liveticker;Wechsel : Carney Chukwuemeka => Jobe Bellingham;;SUBSTITUTION_IN;Einwechslung;Carney;Chukwuemeka;Jobe;Bellingham;Borussia Dortmund;opponent
8375;355;7;58;0;20;986;995;substitution_out | source:liveticker;Wechsel : Maximilian Beier => Yan Couto;;SUBSTITUTION_OUT;Auswechslung;Yan;Couto;Maximilian;Beier;Borussia Dortmund;opponent
8376;355;6;58;0;20;995;986;substitution_in | source:liveticker;Wechsel : Maximilian Beier => Yan Couto;;SUBSTITUTION_IN;Einwechslung;Maximilian;Beier;Yan;Couto;Borussia Dortmund;opponent
8372;355;3;64;0;15;1016;;source:liveticker | 1:2;Gelbe Karte : Julian Niehues;;YELLOW_CARD;Gelbe Karte;Julian;Niehues;;;1. FC Heidenheim 1846;own
8371;355;8;68;0;20;990;;source:liveticker | 2:2;Strafstoß-Tor : Serhou Yadaly Guirassy;;PENALTY_GOAL;Elfmetertor;Serhou Yadaly;Guirassy;;;Borussia Dortmund;opponent
8369;355;7;69;0;20;983;1159;substitution_out | source:liveticker;Wechsel : Fábio Daniel Soares Silva => Karim David Adeyemi;;SUBSTITUTION_OUT;Auswechslung;Karim David;Adeyemi;Fábio Daniel;Soares Silva;Borussia Dortmund;opponent
8370;355;6;69;0;20;1159;983;substitution_in | source:liveticker;Wechsel : Fábio Daniel Soares Silva => Karim David Adeyemi;;SUBSTITUTION_IN;Einwechslung;Fábio Daniel;Soares Silva;Karim David;Adeyemi;Borussia Dortmund;opponent
8366;355;7;70;0;15;1016;1044;substitution_out | source:liveticker;Wechsel : Jan Schöppner => Julian Niehues;;SUBSTITUTION_OUT;Auswechslung;Julian;Niehues;Jan;Schöppner;1. FC Heidenheim 1846;own
8367;355;6;70;0;15;1044;1016;substitution_in | source:liveticker;Wechsel : Jan Schöppner => Julian Niehues;;SUBSTITUTION_IN;Einwechslung;Jan;Schöppner;Julian;Niehues;1. FC Heidenheim 1846;own
8368;355;1;70;0;20;990;;source:liveticker | 3:2;Tor : Serhou Yadaly Guirassy;;GOAL;Tor;Serhou Yadaly;Guirassy;;;Borussia Dortmund;opponent
8360;355;7;80;0;15;1232;1059;substitution_out | source:liveticker;Wechsel : Sirlord Conteh => Marvin Pieringer;;SUBSTITUTION_OUT;Auswechslung;Marvin;Pieringer;Sirlord;Conteh;1. FC Heidenheim 1846;own
8361;355;6;80;0;15;1059;1232;substitution_in | source:liveticker;Wechsel : Sirlord Conteh => Marvin Pieringer;;SUBSTITUTION_IN;Einwechslung;Sirlord;Conteh;Marvin;Pieringer;1. FC Heidenheim 1846;own
8362;355;7;80;0;15;1513;1022;substitution_out | source:liveticker;Wechsel : Mikkel Kaufmann => Eren Sami Dinkci;;SUBSTITUTION_OUT;Auswechslung;Eren Sami;Dinkci;Mikkel;Kaufmann;1. FC Heidenheim 1846;own
8363;355;6;80;0;15;1022;1513;substitution_in | source:liveticker;Wechsel : Mikkel Kaufmann => Eren Sami Dinkci;;SUBSTITUTION_IN;Einwechslung;Mikkel;Kaufmann;Eren Sami;Dinkci;1. FC Heidenheim 1846;own
8364;355;7;80;0;15;1047;1138;substitution_out | source:liveticker;Wechsel : Stefan Schimmer => Omar Haktab Traoré;;SUBSTITUTION_OUT;Auswechslung;Omar Haktab;Traoré;Stefan;Schimmer;1. FC Heidenheim 1846;own
8365;355;6;80;0;15;1138;1047;substitution_in | source:liveticker;Wechsel : Stefan Schimmer => Omar Haktab Traoré;;SUBSTITUTION_IN;Einwechslung;Stefan;Schimmer;Omar Haktab;Traoré;1. FC Heidenheim 1846;own
8357;355;3;90;0;20;985;;source:liveticker | 3:2;Gelbe Karte : Gregor Kobel;;YELLOW_CARD;Gelbe Karte;Gregor;Kobel;;;Borussia Dortmund;opponent
8358;355;7;90;0;20;990;1002;substitution_out | source:liveticker;Wechsel : Salih Özcan => Serhou Yadaly Guirassy;;SUBSTITUTION_OUT;Auswechslung;Serhou Yadaly;Guirassy;Salih;Özcan;Borussia Dortmund;opponent
8359;355;6;90;0;20;1002;990;substitution_in | source:liveticker;Wechsel : Salih Özcan => Serhou Yadaly Guirassy;;SUBSTITUTION_IN;Einwechslung;Salih;Özcan;Serhou Yadaly;Guirassy;Borussia Dortmund;opponent
8766;370;3;7;0;26;856;;source:liveticker | 0:0;Gelbe Karte : Daniel Elfadli;;YELLOW_CARD;Gelbe Karte;Daniel;Elfadli;;;Hamburger SV;opponent
8765;370;1;45;0;26;1092;;source:liveticker | 0:1;Tor : Ransford-Yeboah Königsdörffer;;GOAL;Tor;Ransford-Yeboah;Königsdörffer;;;Hamburger SV;opponent
8757;370;7;46;0;26;1098;1447;substitution_out | source:liveticker;Wechsel : Damion Downs => Albert Sambi Sambi Lokonga;;SUBSTITUTION_OUT;Auswechslung;Albert Sambi;Sambi Lokonga;Damion;Downs;Hamburger SV;opponent
8758;370;6;46;0;26;1447;1098;substitution_in | source:liveticker;Wechsel : Damion Downs => Albert Sambi Sambi Lokonga;;SUBSTITUTION_IN;Einwechslung;Damion;Downs;Albert Sambi;Sambi Lokonga;Hamburger SV;opponent
8759;370;7;46;0;26;856;851;substitution_out | source:liveticker;Wechsel : Jordan Torunarigha => Daniel Elfadli;;SUBSTITUTION_OUT;Auswechslung;Daniel;Elfadli;Jordan;Torunarigha;Hamburger SV;opponent
8760;370;6;46;0;26;851;856;substitution_in | source:liveticker;Wechsel : Jordan Torunarigha => Daniel Elfadli;;SUBSTITUTION_IN;Einwechslung;Jordan;Torunarigha;Daniel;Elfadli;Hamburger SV;opponent
8761;370;7;46;0;15;1047;1059;substitution_out | source:liveticker;Wechsel : Sirlord Conteh => Omar Haktab Traoré;;SUBSTITUTION_OUT;Auswechslung;Omar Haktab;Traoré;Sirlord;Conteh;1. FC Heidenheim 1846;own
8762;370;6;46;0;15;1059;1047;substitution_in | source:liveticker;Wechsel : Sirlord Conteh => Omar Haktab Traoré;;SUBSTITUTION_IN;Einwechslung;Sirlord;Conteh;Omar Haktab;Traoré;1. FC Heidenheim 1846;own
8763;370;7;46;0;15;1232;1138;substitution_out | source:liveticker;Wechsel : Stefan Schimmer => Marvin Pieringer;;SUBSTITUTION_OUT;Auswechslung;Marvin;Pieringer;Stefan;Schimmer;1. FC Heidenheim 1846;own
8764;370;6;46;0;15;1138;1232;substitution_in | source:liveticker;Wechsel : Stefan Schimmer => Marvin Pieringer;;SUBSTITUTION_IN;Einwechslung;Stefan;Schimmer;Marvin;Pieringer;1. FC Heidenheim 1846;own
8755;370;7;63;0;15;1013;1017;substitution_out | source:liveticker;Wechsel : Mathias Honsak => Arijon Ibrahimovic;;SUBSTITUTION_OUT;Auswechslung;Arijon;Ibrahimovic;Mathias;Honsak;1. FC Heidenheim 1846;own
8756;370;6;63;0;15;1017;1013;substitution_in | source:liveticker;Wechsel : Mathias Honsak => Arijon Ibrahimovic;;SUBSTITUTION_IN;Einwechslung;Mathias;Honsak;Arijon;Ibrahimovic;1. FC Heidenheim 1846;own
8753;370;7;64;0;15;1016;1011;substitution_out | source:liveticker;Wechsel : Budu Zivzivadze => Julian Niehues;;SUBSTITUTION_OUT;Auswechslung;Julian;Niehues;Budu;Zivzivadze;1. FC Heidenheim 1846;own
8754;370;6;64;0;15;1011;1016;substitution_in | source:liveticker;Wechsel : Budu Zivzivadze => Julian Niehues;;SUBSTITUTION_IN;Einwechslung;Budu;Zivzivadze;Julian;Niehues;1. FC Heidenheim 1846;own
8749;370;7;68;0;26;1092;862;substitution_out | source:liveticker;Wechsel : William Mikelbrencis => Ransford-Yeboah Königsdörffer;;SUBSTITUTION_OUT;Auswechslung;Ransford-Yeboah;Königsdörffer;William;Mikelbrencis;Hamburger SV;opponent
8750;370;6;68;0;26;862;1092;substitution_in | source:liveticker;Wechsel : William Mikelbrencis => Ransford-Yeboah Königsdörffer;;SUBSTITUTION_IN;Einwechslung;William;Mikelbrencis;Ransford-Yeboah;Königsdörffer;Hamburger SV;opponent
8751;370;7;68;0;26;1531;865;substitution_out | source:liveticker;Wechsel : Rayan Philippe => Philip Porwei Otele;;SUBSTITUTION_OUT;Auswechslung;Philip Porwei;Otele;Rayan;Philippe;Hamburger SV;opponent
8752;370;6;68;0;26;865;1531;substitution_in | source:liveticker;Wechsel : Rayan Philippe => Philip Porwei Otele;;SUBSTITUTION_IN;Einwechslung;Rayan;Philippe;Philip Porwei;Otele;Hamburger SV;opponent
8747;370;7;77;0;15;1008;1019;substitution_out | source:liveticker;Wechsel : Adrian Beck => Benedikt Gimber;;SUBSTITUTION_OUT;Auswechslung;Benedikt;Gimber;Adrian;Beck;1. FC Heidenheim 1846;own
8748;370;6;77;0;15;1019;1008;substitution_in | source:liveticker;Wechsel : Adrian Beck => Benedikt Gimber;;SUBSTITUTION_IN;Einwechslung;Adrian;Beck;Benedikt;Gimber;1. FC Heidenheim 1846;own
8746;370;1;78;0;26;865;;source:liveticker | 0:2;Tor : Rayan Philippe;;GOAL;Tor;Rayan;Philippe;;;Hamburger SV;opponent
8744;370;7;80;0;26;1096;858;substitution_out | source:liveticker;Wechsel : Giorgi Gocholeishvili => Fabio Daniel Ferreira Vieira;;SUBSTITUTION_OUT;Auswechslung;Fabio Daniel;Ferreira Vieira;Giorgi;Gocholeishvili;Hamburger SV;opponent
8745;370;6;80;0;26;858;1096;substitution_in | source:liveticker;Wechsel : Giorgi Gocholeishvili => Fabio Daniel Ferreira Vieira;;SUBSTITUTION_IN;Einwechslung;Giorgi;Gocholeishvili;Fabio Daniel;Ferreira Vieira;Hamburger SV;opponent
8743;370;3;88;0;26;862;;source:liveticker | 0:2;Gelbe Karte : William Mikelbrencis;;YELLOW_CARD;Gelbe Karte;William;Mikelbrencis;;;Hamburger SV;opponent
8973;378;7;59;0;23;1455;1496;substitution_out | source:liveticker;Wechsel : Rodrigo Duarte Ribeiro => Michael Gregoritsch;;SUBSTITUTION_OUT;Auswechslung;Michael;Gregoritsch;Rodrigo Duarte;Ribeiro;FC Augsburg;opponent
8974;378;6;59;0;23;1496;1455;substitution_in | source:liveticker;Wechsel : Rodrigo Duarte Ribeiro => Michael Gregoritsch;;SUBSTITUTION_IN;Einwechslung;Rodrigo Duarte;Ribeiro;Michael;Gregoritsch;FC Augsburg;opponent
8975;378;7;59;0;23;1080;752;substitution_out | source:liveticker;Wechsel : Marius Wolf => Anton Kade;;SUBSTITUTION_OUT;Auswechslung;Anton;Kade;Marius;Wolf;FC Augsburg;opponent
8976;378;6;59;0;23;752;1080;substitution_in | source:liveticker;Wechsel : Marius Wolf => Anton Kade;;SUBSTITUTION_IN;Einwechslung;Marius;Wolf;Anton;Kade;FC Augsburg;opponent
8969;378;7;64;0;15;1138;1232;substitution_out | source:liveticker;Wechsel : Marvin Pieringer => Stefan Schimmer;;SUBSTITUTION_OUT;Auswechslung;Stefan;Schimmer;Marvin;Pieringer;1. FC Heidenheim 1846;own
8970;378;6;64;0;15;1232;1138;substitution_in | source:liveticker;Wechsel : Marvin Pieringer => Stefan Schimmer;;SUBSTITUTION_IN;Einwechslung;Marvin;Pieringer;Stefan;Schimmer;1. FC Heidenheim 1846;own
8971;378;7;64;0;15;1537;1059;substitution_out | source:liveticker;Wechsel : Sirlord Conteh => Christian Joe Conteh;;SUBSTITUTION_OUT;Auswechslung;Christian Joe;Conteh;Sirlord;Conteh;1. FC Heidenheim 1846;own
8972;378;6;64;0;15;1059;1537;substitution_in | source:liveticker;Wechsel : Sirlord Conteh => Christian Joe Conteh;;SUBSTITUTION_IN;Einwechslung;Sirlord;Conteh;Christian Joe;Conteh;1. FC Heidenheim 1846;own
8965;378;7;73;0;23;777;763;substitution_out | source:liveticker;Wechsel : Elvis Rexhbecaj => Kristijan Jakić;;SUBSTITUTION_OUT;Auswechslung;Kristijan;Jakić;Elvis;Rexhbecaj;FC Augsburg;opponent
8966;378;6;73;0;23;763;777;substitution_in | source:liveticker;Wechsel : Elvis Rexhbecaj => Kristijan Jakić;;SUBSTITUTION_IN;Einwechslung;Elvis;Rexhbecaj;Kristijan;Jakić;FC Augsburg;opponent
8967;378;7;73;0;23;750;759;substitution_out | source:liveticker;Wechsel : Dimitrios Christos Giannoulis => Robin Fellhauer;;SUBSTITUTION_OUT;Auswechslung;Robin;Fellhauer;Dimitrios Christos;Giannoulis;FC Augsburg;opponent
8968;378;6;73;0;23;759;750;substitution_in | source:liveticker;Wechsel : Dimitrios Christos Giannoulis => Robin Fellhauer;;SUBSTITUTION_IN;Einwechslung;Dimitrios Christos;Giannoulis;Robin;Fellhauer;FC Augsburg;opponent
8963;378;3;79;0;15;1008;;source:liveticker | 1:0;Gelbe Karte : Benedikt Gimber;;YELLOW_CARD;Gelbe Karte;Benedikt;Gimber;;;1. FC Heidenheim 1846;own
8964;378;8;80;0;23;1259;;source:liveticker | 1:0;Strafstoß-Tor : Alexis Julien Claude-Maurice;;PENALTY_GOAL;Elfmetertor;Alexis Julien;Claude-Maurice;;;FC Augsburg;opponent
8961;378;7;81;0;15;1016;1011;substitution_out | source:liveticker;Wechsel : Budu Zivzivadze => Julian Niehues;;SUBSTITUTION_OUT;Auswechslung;Julian;Niehues;Budu;Zivzivadze;1. FC Heidenheim 1846;own
8962;378;6;81;0;15;1011;1016;substitution_in | source:liveticker;Wechsel : Budu Zivzivadze => Julian Niehues;;SUBSTITUTION_IN;Einwechslung;Budu;Zivzivadze;Julian;Niehues;1. FC Heidenheim 1846;own
8957;378;7;87;0;15;1511;1019;substitution_out | source:liveticker;Wechsel : Adrian Beck => Hennes Behrens;;SUBSTITUTION_OUT;Auswechslung;Hennes;Behrens;Adrian;Beck;1. FC Heidenheim 1846;own
8958;378;6;87;0;15;1019;1511;substitution_in | source:liveticker;Wechsel : Adrian Beck => Hennes Behrens;;SUBSTITUTION_IN;Einwechslung;Adrian;Beck;Hennes;Behrens;1. FC Heidenheim 1846;own
8959;378;7;87;0;15;1044;1017;substitution_out | source:liveticker;Wechsel : Mathias Honsak => Jan Schöppner;;SUBSTITUTION_OUT;Auswechslung;Jan;Schöppner;Mathias;Honsak;1. FC Heidenheim 1846;own
8960;378;6;87;0;15;1017;1044;substitution_in | source:liveticker;Wechsel : Mathias Honsak => Jan Schöppner;;SUBSTITUTION_IN;Einwechslung;Mathias;Honsak;Jan;Schöppner;1. FC Heidenheim 1846;own
8953;378;3;90;0;15;1011;;source:liveticker | 1:0;Gelbe Karte : Budu Zivzivadze;;YELLOW_CARD;Gelbe Karte;Budu;Zivzivadze;;;1. FC Heidenheim 1846;own
8954;378;3;90;0;23;755;;source:liveticker | 1:0;Gelbe Karte : Finn Gilbert Dahmen;;YELLOW_CARD;Gelbe Karte;Finn Gilbert;Dahmen;;;FC Augsburg;opponent
8955;378;7;90;0;23;778;1135;substitution_out | source:liveticker;Wechsel : Fabian Rieder => Mert Kömür;;SUBSTITUTION_OUT;Auswechslung;Mert;Kömür;Fabian;Rieder;FC Augsburg;opponent
8956;378;6;90;0;23;1135;778;substitution_in | source:liveticker;Wechsel : Fabian Rieder => Mert Kömür;;SUBSTITUTION_IN;Einwechslung;Fabian;Rieder;Mert;Kömür;FC Augsburg;opponent
9241;388;1;5;0;31;959;;source:liveticker | 0:1;Tor : Chris Führich;;GOAL;Tor;Chris;Führich;;;VfB Stuttgart;opponent
9240;388;1;20;0;15;1513;;source:liveticker | 1:1;Tor : Eren Sami Dinkci;;GOAL;Tor;Eren Sami;Dinkci;;;1. FC Heidenheim 1846;own
9238;388;7;24;0;15;1044;1047;substitution_out | source:liveticker;Wechsel : Omar Haktab Traoré => Jan Schöppner;;SUBSTITUTION_OUT;Auswechslung;Jan;Schöppner;Omar Haktab;Traoré;1. FC Heidenheim 1846;own
9239;388;6;24;0;15;1047;1044;substitution_in | source:liveticker;Wechsel : Omar Haktab Traoré => Jan Schöppner;;SUBSTITUTION_IN;Einwechslung;Omar Haktab;Traoré;Jan;Schöppner;1. FC Heidenheim 1846;own
9237;388;8;34;0;15;1013;;source:liveticker | 2:1;Strafstoß-Tor : Arijon Ibrahimovic;;PENALTY_GOAL;Elfmetertor;Arijon;Ibrahimovic;;;1. FC Heidenheim 1846;own
9236;388;8;45;0;31;956;;source:liveticker | 2:2;Strafstoß-Tor : Maximilian Mittelstädt;;PENALTY_GOAL;Elfmetertor;Maximilian;Mittelstädt;;;VfB Stuttgart;opponent
9234;388;7;52;0;31;958;934;substitution_out | source:liveticker;Wechsel : Deniz Undav => Tiago Barreiros de Melo Tomás;;SUBSTITUTION_OUT;Auswechslung;Tiago;Barreiros de Melo Tomás;Deniz;Undav;VfB Stuttgart;opponent
9235;388;6;52;0;31;934;958;substitution_in | source:liveticker;Wechsel : Deniz Undav => Tiago Barreiros de Melo Tomás;;SUBSTITUTION_IN;Einwechslung;Deniz;Undav;Tiago;Barreiros de Melo Tomás;VfB Stuttgart;opponent
9232;388;7;64;0;15;1537;1059;substitution_out | source:liveticker;Wechsel : Sirlord Conteh => Christian Joe Conteh;;SUBSTITUTION_OUT;Auswechslung;Christian Joe;Conteh;Sirlord;Conteh;1. FC Heidenheim 1846;own
9233;388;6;64;0;15;1059;1537;substitution_in | source:liveticker;Wechsel : Sirlord Conteh => Christian Joe Conteh;;SUBSTITUTION_IN;Einwechslung;Sirlord;Conteh;Christian Joe;Conteh;1. FC Heidenheim 1846;own
9230;388;7;65;0;15;1232;1138;substitution_out | source:liveticker;Wechsel : Stefan Schimmer => Marvin Pieringer;;SUBSTITUTION_OUT;Auswechslung;Marvin;Pieringer;Stefan;Schimmer;1. FC Heidenheim 1846;own
9231;388;6;65;0;15;1138;1232;substitution_in | source:liveticker;Wechsel : Stefan Schimmer => Marvin Pieringer;;SUBSTITUTION_IN;Einwechslung;Stefan;Schimmer;Marvin;Pieringer;1. FC Heidenheim 1846;own
9226;388;7;66;0;31;1115;946;substitution_out | source:liveticker;Wechsel : Nikolas Terkelsen Nartey => Bilal El Khannouss;;SUBSTITUTION_OUT;Auswechslung;Bilal;El Khannouss;Nikolas Terkelsen;Nartey;VfB Stuttgart;opponent
9227;388;6;66;0;31;946;1115;substitution_in | source:liveticker;Wechsel : Nikolas Terkelsen Nartey => Bilal El Khannouss;;SUBSTITUTION_IN;Einwechslung;Nikolas Terkelsen;Nartey;Bilal;El Khannouss;VfB Stuttgart;opponent
9228;388;7;66;0;31;959;932;substitution_out | source:liveticker;Wechsel : Jamie Leweling => Chris Führich;;SUBSTITUTION_OUT;Auswechslung;Chris;Führich;Jamie;Leweling;VfB Stuttgart;opponent
9229;388;6;66;0;31;932;959;substitution_in | source:liveticker;Wechsel : Jamie Leweling => Chris Führich;;SUBSTITUTION_IN;Einwechslung;Jamie;Leweling;Chris;Führich;VfB Stuttgart;opponent
9225;388;3;72;0;15;1007;;source:liveticker | 2:2;Gelbe Karte : Tim Siersleben;;YELLOW_CARD;Gelbe Karte;Tim;Siersleben;;;1. FC Heidenheim 1846;own
9221;388;7;75;0;15;1007;1048;substitution_out | source:liveticker;Wechsel : Adam Kölle => Tim Siersleben;;SUBSTITUTION_OUT;Auswechslung;Tim;Siersleben;Adam;Kölle;1. FC Heidenheim 1846;own
9222;388;6;75;0;15;1048;1007;substitution_in | source:liveticker;Wechsel : Adam Kölle => Tim Siersleben;;SUBSTITUTION_IN;Einwechslung;Adam;Kölle;Tim;Siersleben;1. FC Heidenheim 1846;own
9223;388;7;75;0;15;1016;1014;substitution_out | source:liveticker;Wechsel : Niklas Dorsch => Julian Niehues;;SUBSTITUTION_OUT;Auswechslung;Julian;Niehues;Niklas;Dorsch;1. FC Heidenheim 1846;own
9224;388;6;75;0;15;1014;1016;substitution_in | source:liveticker;Wechsel : Niklas Dorsch => Julian Niehues;;SUBSTITUTION_IN;Einwechslung;Niklas;Dorsch;Julian;Niehues;1. FC Heidenheim 1846;own
9217;388;7;78;0;31;1072;936;substitution_out | source:liveticker;Wechsel : Josha Vagnoman => Lorenz Amegnon Assignon;;SUBSTITUTION_OUT;Auswechslung;Lorenz Amegnon;Assignon;Josha;Vagnoman;VfB Stuttgart;opponent
9218;388;6;78;0;31;936;1072;substitution_in | source:liveticker;Wechsel : Josha Vagnoman => Lorenz Amegnon Assignon;;SUBSTITUTION_IN;Einwechslung;Josha;Vagnoman;Lorenz Amegnon;Assignon;VfB Stuttgart;opponent
9219;388;7;78;0;31;937;931;substitution_out | source:liveticker;Wechsel : Atakan Karazor => Angelo Stiller;;SUBSTITUTION_OUT;Auswechslung;Angelo;Stiller;Atakan;Karazor;VfB Stuttgart;opponent
9220;388;6;78;0;31;931;937;substitution_in | source:liveticker;Wechsel : Atakan Karazor => Angelo Stiller;;SUBSTITUTION_IN;Einwechslung;Atakan;Karazor;Angelo;Stiller;VfB Stuttgart;opponent
9216;388;1;82;0;15;1059;;source:liveticker | 3:2;Tor : Sirlord Conteh;;GOAL;Tor;Sirlord;Conteh;;;1. FC Heidenheim 1846;own
9215;388;1;88;0;31;934;;source:liveticker | 3:3;Tor : Deniz Undav;;GOAL;Tor;Deniz;Undav;;;VfB Stuttgart;opponent
9213;388;3;90;0;31;1115;;source:liveticker | 3:3;Gelbe Karte : Bilal El Khannouss;;YELLOW_CARD;Gelbe Karte;Bilal;El Khannouss;;;VfB Stuttgart;opponent
9214;388;3;90;0;31;948;;source:liveticker | 3:3;Gelbe Karte : Jose Maria Andres Baixauli;;YELLOW_CARD;Gelbe Karte;Jose Maria;Andres Baixauli;;;VfB Stuttgart;opponent
9351;393;7;46;0;15;1047;1495;substitution_out | source:liveticker;Wechsel : Leonidas Stergiou => Omar Haktab Traoré;;SUBSTITUTION_OUT;Auswechslung;Omar Haktab;Traoré;Leonidas;Stergiou;1. FC Heidenheim 1846;own
9352;393;6;46;0;15;1495;1047;substitution_in | source:liveticker;Wechsel : Leonidas Stergiou => Omar Haktab Traoré;;SUBSTITUTION_IN;Einwechslung;Leonidas;Stergiou;Omar Haktab;Traoré;1. FC Heidenheim 1846;own
9353;393;7;46;0;15;1016;1138;substitution_out | source:liveticker;Wechsel : Stefan Schimmer => Julian Niehues;;SUBSTITUTION_OUT;Auswechslung;Julian;Niehues;Stefan;Schimmer;1. FC Heidenheim 1846;own
9354;393;6;46;0;15;1138;1016;substitution_in | source:liveticker;Wechsel : Stefan Schimmer => Julian Niehues;;SUBSTITUTION_IN;Einwechslung;Stefan;Schimmer;Julian;Niehues;1. FC Heidenheim 1846;own
9350;393;1;57;0;29;1452;;source:liveticker | 1:0;Tor : Jovan Milošević;;GOAL;Tor;Jovan;Milošević;;;SV Werder Bremen;opponent
9346;393;7;65;0;15;1044;1019;substitution_out | source:liveticker;Wechsel : Adrian Beck => Jan Schöppner;;SUBSTITUTION_OUT;Auswechslung;Jan;Schöppner;Adrian;Beck;1. FC Heidenheim 1846;own
9347;393;6;65;0;15;1019;1044;substitution_in | source:liveticker;Wechsel : Adrian Beck => Jan Schöppner;;SUBSTITUTION_IN;Einwechslung;Adrian;Beck;Jan;Schöppner;1. FC Heidenheim 1846;own
9348;393;7;65;0;15;1513;1232;substitution_out | source:liveticker;Wechsel : Marvin Pieringer => Eren Sami Dinkci;;SUBSTITUTION_OUT;Auswechslung;Eren Sami;Dinkci;Marvin;Pieringer;1. FC Heidenheim 1846;own
9349;393;6;65;0;15;1232;1513;substitution_in | source:liveticker;Wechsel : Marvin Pieringer => Eren Sami Dinkci;;SUBSTITUTION_IN;Einwechslung;Marvin;Pieringer;Eren Sami;Dinkci;1. FC Heidenheim 1846;own
9344;393;7;69;0;29;1452;717;substitution_out | source:liveticker;Wechsel : Keke Maximilian Topp => Jovan Milošević;;SUBSTITUTION_OUT;Auswechslung;Jovan;Milošević;Keke Maximilian;Topp;SV Werder Bremen;opponent
9345;393;6;69;0;29;717;1452;substitution_in | source:liveticker;Wechsel : Keke Maximilian Topp => Jovan Milošević;;SUBSTITUTION_IN;Einwechslung;Keke Maximilian;Topp;Jovan;Milošević;SV Werder Bremen;opponent
9343;393;3;72;0;29;1301;;source:liveticker | 1:0;Gelbe Karte : Olivier Deman;;YELLOW_CARD;Gelbe Karte;Olivier;Deman;;;SV Werder Bremen;opponent
9341;393;7;74;0;15;1008;1017;substitution_out | source:liveticker;Wechsel : Mathias Honsak => Benedikt Gimber;;SUBSTITUTION_OUT;Auswechslung;Benedikt;Gimber;Mathias;Honsak;1. FC Heidenheim 1846;own
9342;393;6;74;0;15;1017;1008;substitution_in | source:liveticker;Wechsel : Mathias Honsak => Benedikt Gimber;;SUBSTITUTION_IN;Einwechslung;Mathias;Honsak;Benedikt;Gimber;1. FC Heidenheim 1846;own
9339;393;7;80;0;29;727;714;substitution_out | source:liveticker;Wechsel : Justin Njinmah => Marco Grüll;;SUBSTITUTION_OUT;Auswechslung;Marco;Grüll;Justin;Njinmah;SV Werder Bremen;opponent
