player_match_stat_id;match_id;team_id;player_id;is_starting;was_substituted_in;was_substituted_out;minute_in;minute_out;minutes_played;goals;own_goals;assists;yellow_cards;yellow_red_cards;red_cards;clean_sheet;shirt_number;position;created_at;updated_at
27987;264;15;1008;0;1;0;33;90;57;0;0;0;0;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
27988;264;15;1138;0;0;0;;;0;0;0;0;0;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
27989;264;15;1232;0;1;0;67;90;23;0;0;0;0;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
27990;264;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
27991;264;15;1019;0;1;0;83;90;7;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
27992;264;15;1197;0;0;0;;;0;0;0;0;0;0;0;0;27;;2026-08-29 09:22:36;2026-08-29 09:22:36
27993;264;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:36;2026-08-29 09:22:36
27994;264;15;1014;0;1;0;33;90;57;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
28015;264;15;1044;0;0;1;;;0;0;0;0;1;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
28016;264;15;1048;0;1;0;46;90;44;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
28648;280;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
28649;280;15;1007;1;0;0;0;90;90;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
28650;280;15;1009;1;0;0;0;90;90;0;0;0;1;0;0;0;6;;2026-08-29 09:22:36;2026-08-29 09:22:36
28651;280;15;1017;1;0;1;0;62;62;0;0;0;0;0;0;0;17;;2026-08-29 09:22:36;2026-08-29 09:22:36
28652;280;15;1232;1;0;1;0;83;83;0;0;0;0;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
28653;280;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
28654;280;15;1019;1;0;0;0;90;90;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
28655;280;15;1013;1;0;1;0;62;62;0;0;0;0;0;0;0;22;;2026-08-29 09:22:36;2026-08-29 09:22:36
28656;280;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:36;2026-08-29 09:22:36
28657;280;15;1014;1;0;1;0;83;83;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
28658;280;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
28659;280;15;1015;0;0;0;;;0;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
28660;280;15;1005;0;1;0;62;90;28;0;0;0;0;0;0;0;2;;2026-08-29 09:22:36;2026-08-29 09:22:36
28661;280;15;1008;0;0;0;;;0;0;0;0;0;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
28662;280;15;1138;0;1;0;62;90;28;0;0;0;0;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
28663;280;15;1011;0;1;0;62;90;28;0;0;0;0;0;0;0;11;;2026-08-29 09:22:36;2026-08-29 09:22:36
28664;280;15;1016;0;0;0;;;0;0;0;0;0;0;0;0;16;;2026-08-29 09:22:36;2026-08-29 09:22:36
28665;280;15;1018;0;1;0;83;90;7;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
28666;280;15;1197;0;1;0;83;90;7;0;0;0;0;0;0;0;27;;2026-08-29 09:22:36;2026-08-29 09:22:36
28667;280;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:36;2026-08-29 09:22:36
28688;280;15;1047;0;0;1;;;0;0;0;0;1;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
28994;288;15;1005;1;0;1;0;76;76;0;0;0;0;0;0;0;2;;2026-08-29 09:22:36;2026-08-29 09:22:36
28995;288;15;1008;1;0;1;0;57;57;0;0;0;1;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
28996;288;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:36;2026-08-29 09:22:36
28997;288;15;1016;1;0;0;0;90;90;0;0;0;0;0;0;0;16;;2026-08-29 09:22:36;2026-08-29 09:22:36
28998;288;15;1017;1;0;1;0;76;76;0;0;0;0;0;0;0;17;;2026-08-29 09:22:36;2026-08-29 09:22:36
28999;288;15;1232;1;0;0;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
29000;288;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
29001;288;15;1019;1;0;1;0;57;57;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
29002;288;15;1197;1;0;0;0;90;90;0;0;0;0;0;0;0;27;;2026-08-29 09:22:36;2026-08-29 09:22:36
29003;288;15;1014;1;0;1;0;57;57;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
29004;288;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
29005;288;15;1015;0;0;0;;;0;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
29006;288;15;1006;0;0;0;;;0;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
29007;288;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
29008;288;15;1138;0;1;0;57;90;33;1;0;0;1;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
29009;288;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
29010;288;15;1013;0;1;0;57;90;33;0;0;0;0;0;0;0;22;;2026-08-29 09:22:36;2026-08-29 09:22:36
29011;288;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:36;2026-08-29 09:22:36
29012;288;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:36;2026-08-29 09:22:36
29013;288;15;1023;0;1;0;76;90;14;0;0;0;0;0;0;0;38;;2026-08-29 09:22:36;2026-08-29 09:22:36
29034;288;15;1044;0;1;0;57;90;33;1;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
29037;288;15;1047;0;1;0;76;90;14;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
29385;297;15;1005;1;0;1;0;83;83;0;0;0;0;0;0;0;2;;2026-08-29 09:22:36;2026-08-29 09:22:36
29386;297;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
29387;297;15;1008;1;0;1;0;46;46;0;0;0;1;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
29388;297;15;1009;1;0;0;0;90;90;1;0;0;0;0;0;0;6;;2026-08-29 09:22:36;2026-08-29 09:22:36
29389;297;15;1016;1;0;1;0;70;70;0;0;0;0;0;0;0;16;;2026-08-29 09:22:36;2026-08-29 09:22:36
29390;297;15;1017;1;0;0;0;90;90;0;0;0;0;0;0;0;17;;2026-08-29 09:22:36;2026-08-29 09:22:36
29391;297;15;1232;1;0;0;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
29392;297;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
29393;297;15;1197;1;0;1;0;46;46;0;0;0;1;0;0;0;27;;2026-08-29 09:22:36;2026-08-29 09:22:36
29394;297;15;1014;1;0;1;0;88;88;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
29395;297;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
29396;297;15;1015;0;0;0;;;0;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
29397;297;15;1007;0;1;0;46;90;44;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
29398;297;15;1138;0;1;0;70;90;20;1;0;0;0;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
29399;297;15;1018;0;1;0;88;90;2;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
29400;297;15;1019;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
29401;297;15;1013;0;1;0;46;90;44;0;0;0;0;0;0;0;22;;2026-08-29 09:22:36;2026-08-29 09:22:36
29402;297;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:36;2026-08-29 09:22:36
29403;297;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:36;2026-08-29 09:22:36
29404;297;15;1023;0;0;0;;;0;0;0;0;0;0;0;0;38;;2026-08-29 09:22:36;2026-08-29 09:22:36
29425;297;15;1047;0;1;0;83;90;7;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
29812;307;15;1005;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:36;2026-08-29 09:22:36
29813;307;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
29814;307;15;1007;1;0;1;0;64;64;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
29815;307;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:36;2026-08-29 09:22:36
29816;307;15;1016;1;0;1;0;78;78;0;0;0;0;0;0;0;16;;2026-08-29 09:22:36;2026-08-29 09:22:36
29817;307;15;1232;1;0;0;0;90;90;1;0;0;1;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
29818;307;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
29819;307;15;1019;1;0;1;0;64;64;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
29820;307;15;1013;1;0;0;0;90;90;0;0;0;0;0;0;0;22;;2026-08-29 09:22:36;2026-08-29 09:22:36
29821;307;15;1197;1;0;1;0;46;46;0;0;0;0;0;0;0;27;;2026-08-29 09:22:36;2026-08-29 09:22:36
29822;307;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
29823;307;15;1015;0;0;0;;;0;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
29824;307;15;1008;0;0;0;;;0;0;0;0;0;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
29825;307;15;1138;0;1;0;46;90;44;0;0;0;0;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
29826;307;15;1017;0;1;0;64;90;26;0;0;0;0;0;0;0;17;;2026-08-29 09:22:36;2026-08-29 09:22:36
29827;307;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
29828;307;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:36;2026-08-29 09:22:36
29829;307;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:36;2026-08-29 09:22:36
29830;307;15;1022;0;1;0;64;90;26;0;0;0;1;0;0;0;29;;2026-08-29 09:22:36;2026-08-29 09:22:36
29831;307;15;1014;0;1;0;78;90;12;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
29852;307;15;1047;0;1;0;46;90;44;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
29853;307;15;1044;0;0;1;;;0;0;0;0;1;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
30191;315;15;1005;1;0;1;0;66;66;0;0;0;0;0;0;0;2;;2026-08-29 09:22:36;2026-08-29 09:22:36
30192;315;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
30193;315;15;1008;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
30194;315;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:36;2026-08-29 09:22:36
30195;315;15;1017;1;0;1;0;46;46;0;0;0;0;0;0;0;17;;2026-08-29 09:22:36;2026-08-29 09:22:36
30196;315;15;1232;1;0;1;0;66;66;0;0;0;0;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
30197;315;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
30198;315;15;1018;1;0;1;0;46;46;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
30199;315;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:36;2026-08-29 09:22:36
30200;315;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
30201;315;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
30202;315;15;1015;0;0;0;;;0;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
30203;315;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
30204;315;15;1138;0;1;0;46;90;44;0;0;0;0;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
30205;315;15;1016;0;1;0;66;90;24;0;0;0;0;0;0;0;16;;2026-08-29 09:22:36;2026-08-29 09:22:36
30206;315;15;1019;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
30207;315;15;1013;0;1;0;46;90;44;0;0;0;0;0;0;0;22;;2026-08-29 09:22:36;2026-08-29 09:22:36
30208;315;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:36;2026-08-29 09:22:36
30209;315;15;1022;0;1;0;66;90;24;0;0;0;0;0;0;0;29;;2026-08-29 09:22:36;2026-08-29 09:22:36
30210;315;15;1059;0;1;0;66;90;24;0;0;0;0;0;0;0;31;;2026-08-29 09:22:36;2026-08-29 09:22:36
30231;315;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
30658;326;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
30659;326;15;1007;1;0;0;0;90;90;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
30660;326;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:36;2026-08-29 09:22:36
30661;326;15;1016;1;0;0;0;90;90;1;0;0;0;0;0;0;16;;2026-08-29 09:22:36;2026-08-29 09:22:36
30662;326;15;1232;1;0;1;0;78;78;1;0;0;0;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
30663;326;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
30664;326;15;1013;1;0;1;0;60;60;0;0;0;1;0;0;0;22;;2026-08-29 09:22:36;2026-08-29 09:22:36
30665;326;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:36;2026-08-29 09:22:36
30666;326;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
30667;326;15;1059;1;0;1;0;83;83;0;0;0;0;0;0;0;31;;2026-08-29 09:22:36;2026-08-29 09:22:36
30668;326;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
30669;326;15;1005;0;1;0;78;90;12;0;0;0;0;0;0;0;2;;2026-08-29 09:22:36;2026-08-29 09:22:36
30670;326;15;1008;0;0;0;;;0;0;0;0;0;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
30671;326;15;1138;0;1;0;78;90;12;0;0;0;0;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
30672;326;15;1017;0;1;0;60;90;30;0;0;0;0;0;0;0;17;;2026-08-29 09:22:36;2026-08-29 09:22:36
30673;326;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
30674;326;15;1019;0;1;0;60;90;30;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
30675;326;15;1022;0;1;0;83;90;7;0;0;0;0;0;0;0;29;;2026-08-29 09:22:36;2026-08-29 09:22:36
30676;326;15;1023;0;0;0;;;0;0;0;0;0;0;0;0;38;;2026-08-29 09:22:36;2026-08-29 09:22:36
30677;326;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
30698;326;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
30700;326;15;1047;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
30744;328;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
30745;328;15;1008;1;0;0;0;90;90;0;0;0;1;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
30746;328;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:36;2026-08-29 09:22:36
30747;328;15;1016;1;0;1;0;75;75;0;0;0;0;0;0;0;16;;2026-08-29 09:22:36;2026-08-29 09:22:36
30748;328;15;1232;1;0;1;0;59;59;0;0;0;1;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
30749;328;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
30750;328;15;1013;1;0;0;0;90;90;0;0;0;0;0;0;0;22;;2026-08-29 09:22:36;2026-08-29 09:22:36
30751;328;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:36;2026-08-29 09:22:36
30752;328;15;1022;1;0;1;0;58;58;0;0;0;0;0;0;0;29;;2026-08-29 09:22:36;2026-08-29 09:22:36
30753;328;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:36;2026-08-29 09:22:36
30754;328;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
30755;328;15;1005;0;0;0;;;0;0;0;0;0;0;0;0;2;;2026-08-29 09:22:36;2026-08-29 09:22:36
30756;328;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
30757;328;15;1138;0;1;0;58;90;32;1;0;0;0;0;0;0;9;;2026-08-29 09:22:36;2026-08-29 09:22:36
30758;328;15;1017;0;1;0;75;90;15;0;0;0;0;0;0;0;17;;2026-08-29 09:22:36;2026-08-29 09:22:36
30759;328;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:36;2026-08-29 09:22:36
30760;328;15;1019;0;1;0;59;90;31;0;0;0;0;0;0;0;21;;2026-08-29 09:22:36;2026-08-29 09:22:36
30761;328;15;1059;0;1;0;46;90;44;0;0;0;0;0;0;0;31;;2026-08-29 09:22:36;2026-08-29 09:22:36
30762;328;15;1023;0;1;0;81;90;9;0;0;0;0;0;0;0;38;;2026-08-29 09:22:36;2026-08-29 09:22:36
30763;328;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
30784;328;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
30785;328;15;1045;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:36;2026-08-29 09:22:36
31252;340;15;1005;1;0;0;0;90;90;0;0;0;1;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
31253;340;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
31254;340;15;1008;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
31255;340;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
31256;340;15;1017;1;0;1;0;90;90;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
31257;340;15;1232;1;0;1;0;86;86;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
31258;340;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
31259;340;15;1019;1;0;1;0;77;77;1;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
31260;340;15;1013;1;0;0;0;90;90;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
31261;340;15;1014;1;0;1;0;86;86;0;0;0;1;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
31262;340;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
31263;340;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
31264;340;15;1138;0;1;0;77;90;13;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
31265;340;15;1016;0;0;0;;;0;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
31266;340;15;1018;0;1;0;86;90;4;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
31267;340;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
31268;340;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
31269;340;15;1022;0;1;0;86;90;4;0;0;0;0;0;0;0;29;;2026-08-29 09:22:37;2026-08-29 09:22:37
31270;340;15;1023;0;0;0;;;0;0;0;0;0;0;0;0;38;;2026-08-29 09:22:37;2026-08-29 09:22:37
31271;340;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
31294;340;15;1045;0;0;1;;;0;0;0;0;1;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
31295;340;15;1495;0;1;0;77;90;13;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
31296;340;15;1047;0;1;0;90;90;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
31847;353;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
31848;353;15;1008;1;0;0;0;90;90;0;0;0;1;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
31849;353;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
31850;353;15;1017;1;0;1;0;77;77;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
31851;353;15;1232;1;0;1;0;77;77;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
31852;353;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
31853;353;15;1019;1;0;1;0;62;62;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
31854;353;15;1013;1;0;1;0;63;63;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
31855;353;15;1302;1;0;0;0;90;90;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
31856;353;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
31857;353;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
31858;353;15;1005;0;0;0;;;0;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
31859;353;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
31860;353;15;1138;0;1;0;62;90;28;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
31861;353;15;1016;0;1;0;84;90;6;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
31862;353;15;1018;0;1;0;77;90;13;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
31863;353;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
31864;353;15;1511;0;1;0;77;90;13;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
31865;353;15;1059;0;1;0;63;90;27;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
31866;353;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
31888;353;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
31931;355;15;1005;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
31932;355;15;1007;1;0;0;0;90;90;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
31933;355;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
31934;355;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
31935;355;15;1016;1;0;1;0;70;70;2;0;0;1;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
31936;355;15;1017;1;0;1;0;46;46;0;0;0;1;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
31937;355;15;1232;1;0;1;0;80;80;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
31938;355;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
31939;355;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
