event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
1862;87;7;0;0;13;118;376;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jannik;Willems;Maximilian;Heib;TuS Schillingen;opponent
1863;87;6;0;0;13;376;118;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Maximilian;Heib;Jannik;Willems;TuS Schillingen;opponent
1864;87;1;14;0;13;281;;goal;;;GOAL;Tor;David;Krickel;;;TuS Schillingen;opponent
1865;87;3;17;0;3;;;yellow;Gelbe Karte 17’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1866;87;8;17;0;13;281;;penalty_goal;;;PENALTY_GOAL;Elfmetertor;David;Krickel;;;TuS Schillingen;opponent
1867;87;1;26;0;3;176;;goal;;;GOAL;Tor;Jason;Pütz;;;FSG Ehrang-Pfalzel;own
1868;87;3;27;0;3;;;yellow;Gelbe Karte 27’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1869;87;1;30;0;13;123;;goal;;;GOAL;Tor;Heiko;Wagner;;;TuS Schillingen;opponent
1870;87;1;37;0;13;118;;goal;;;GOAL;Tor;Jannik;Willems;;;TuS Schillingen;opponent
1871;87;7;38;0;3;162;165;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sem Luca;Schneider;Yunus Emre;Altintas;FSG Ehrang-Pfalzel;own
1872;87;6;38;0;3;165;162;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Yunus Emre;Altintas;Sem Luca;Schneider;FSG Ehrang-Pfalzel;own
1873;87;1;42;0;13;123;;goal;;;GOAL;Tor;Heiko;Wagner;;;TuS Schillingen;opponent
1874;87;3;44;0;3;;;yellow;Gelbe Karte 44’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1875;87;1;45;0;13;122;;goal;;;GOAL;Tor;Timo;Berang;;;TuS Schillingen;opponent
1876;87;3;45;0;3;;;yellow;Gelbe Karte 45 ’ +1;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1877;87;7;46;0;3;263;170;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Janik;Lerch;Julien;Masselot;FSG Ehrang-Pfalzel;own
1878;87;6;46;0;3;170;263;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Julien;Masselot;Janik;Lerch;FSG Ehrang-Pfalzel;own
1879;87;1;46;0;3;170;;goal;;;GOAL;Tor;Julien;Masselot;;;FSG Ehrang-Pfalzel;own
1880;87;3;50;0;3;;;yellow;Gelbe Karte 50’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1881;87;3;50;0;13;;;yellow;50’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;TuS Schillingen;opponent
1882;87;3;55;0;13;;;yellow;55’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;TuS Schillingen;opponent
