player_match_stat_id;match_id;team_id;player_id;is_starting;was_substituted_in;was_substituted_out;minute_in;minute_out;minutes_played;goals;own_goals;assists;yellow_cards;yellow_red_cards;red_cards;clean_sheet;shirt_number;position;created_at;updated_at
20299;59;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
20300;59;3;164;1;0;1;0;46;46;0;0;0;0;0;0;0;3;;2026-08-29 09:22:35;2026-08-29 09:22:35
20301;59;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
20302;59;3;170;1;0;0;0;90;90;0;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
20303;59;3;167;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:35;2026-08-29 09:22:35
20304;59;3;263;1;0;1;0;75;75;0;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
20305;59;3;331;1;0;0;0;90;90;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
20306;59;3;176;1;0;0;0;90;90;0;0;0;0;0;0;0;14;;2026-08-29 09:22:35;2026-08-29 09:22:35
20307;59;3;172;1;0;0;0;90;90;0;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
20308;59;3;161;1;0;0;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
20309;59;3;264;1;0;1;0;50;50;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
20310;59;3;158;0;1;0;50;90;40;0;0;0;0;0;0;0;11;;2026-08-29 09:22:35;2026-08-29 09:22:35
20311;59;3;324;0;1;0;46;90;44;0;0;0;0;0;0;0;13;;2026-08-29 09:22:35;2026-08-29 09:22:35
20312;59;3;396;0;1;0;75;90;15;0;0;0;0;0;0;0;20;;2026-08-29 09:22:35;2026-08-29 09:22:35
20313;59;3;393;0;0;0;;;0;0;0;0;0;0;0;0;26;;2026-08-29 09:22:35;2026-08-29 09:22:35
20472;64;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
20473;64;3;169;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:35;2026-08-29 09:22:35
20474;64;3;164;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:35;2026-08-29 09:22:35
20475;64;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
20476;64;3;265;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:35;2026-08-29 09:22:35
20477;64;3;162;1;0;0;0;90;90;0;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
20478;64;3;263;1;0;0;0;90;90;0;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
20479;64;3;158;1;0;0;0;90;90;0;0;0;0;0;0;0;11;;2026-08-29 09:22:35;2026-08-29 09:22:35
20480;64;3;176;1;0;0;0;90;90;0;0;0;0;0;0;0;14;;2026-08-29 09:22:35;2026-08-29 09:22:35
20481;64;3;172;1;0;0;0;90;90;0;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
20482;64;3;161;1;0;0;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
20483;64;3;406;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:35;2026-08-29 09:22:35
20484;64;3;167;0;0;0;;;0;0;0;0;0;0;0;0;8;;2026-08-29 09:22:35;2026-08-29 09:22:35
20485;64;3;407;0;0;0;;;0;0;0;0;0;0;0;0;19;;2026-08-29 09:22:35;2026-08-29 09:22:35
20486;64;3;264;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
20769;73;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
20770;73;3;164;1;0;1;0;77;77;0;0;0;1;0;0;0;3;;2026-08-29 09:22:35;2026-08-29 09:22:35
20771;73;3;406;1;0;1;0;71;71;0;0;0;0;0;0;0;4;;2026-08-29 09:22:35;2026-08-29 09:22:35
20772;73;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
20773;73;3;263;1;0;0;0;90;90;0;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
20774;73;3;331;1;0;0;0;90;90;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
20776;73;3;171;1;0;1;0;61;61;0;0;0;0;0;0;0;15;;2026-08-29 09:22:35;2026-08-29 09:22:35
20777;73;3;160;1;0;0;0;90;90;1;0;0;0;0;0;0;17;;2026-08-29 09:22:35;2026-08-29 09:22:35
20778;73;3;161;1;0;0;0;90;90;1;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
20779;73;3;162;1;0;1;0;71;71;0;0;0;0;0;0;0;19;;2026-08-29 09:22:35;2026-08-29 09:22:35
